Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,968560,-,-,-,33.65,-84.46,-5,306,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,7,23,14,30,34.800000000000004,121,849,877,7,18.8,213,643,0,785,38.9,27.14,0.17,982,4.3,151,1.2000000000000002,47.7907,37.6135
2022,7,23,15,30,34.4,115,814,747,7,18.900000000000002,252,204,14,410,39.980000000000004,39.11,0.17,982,4.3,157,1.3,24.4463,19.2144
2022,7,23,16,30,33.5,104,757,575,6,18.900000000000002,117,4,0,119,42.19,51.54,0.17,982,4.3,164,1.4000000000000001,6.8345,5.3571
2022,7,23,17,30,31.900000000000002,87,660,377,7,19.200000000000003,132,505,29,354,47,63.980000000000004,0.17,982,4.2,169,1.3,19.0217,14.8179
2022,7,23,18,30,29.1,62,478,176,7,20.400000000000002,100,204,14,149,59.6,76.19,0.17,982,4.1000000000000005,173,1,7.2145,5.5323
2022,7,23,19,30,26.5,16,100,20,7,21.900000000000002,15,10,57,15,75.96000000000001,87.81,0.17,983,4.1000000000000005,175,0.8,0.0000,0.0000
2022,7,23,20,30,25.200000000000003,0,0,0,7,21.400000000000002,0,0,0,0,79.73,99.19,0.17,983,3.9000000000000004,181,0.8,0.0000,0.0000
2022,7,23,21,30,24.3,0,0,0,8,21.200000000000003,0,0,0,0,82.76,109.24000000000001,0.17,983,3.8000000000000003,189,0.8,0.0000,0.0000
2022,7,23,22,30,23.5,0,0,0,0,21.1,0,0,0,0,86.16,117.64,0.17,983,3.8000000000000003,198,0.7000000000000001,0.0000,0.0000
2022,7,23,23,30,22.900000000000002,0,0,0,0,21,0,0,0,0,88.87,123.63000000000001,0.17,983,3.7,209,0.6000000000000001,0.0000,0.0000
2022,7,24,0,30,22.400000000000002,0,0,0,0,20.8,0,0,0,0,90.95,126.39,0.17,983,3.7,221,0.6000000000000001,0.0000,0.0000
2022,7,24,1,30,22,0,0,0,0,20.700000000000003,0,0,0,0,92.61,125.41,0.17,983,3.8000000000000003,235,0.6000000000000001,0.0000,0.0000
2022,7,24,2,30,21.8,0,0,0,0,20.6,0,0,0,0,92.93,120.88,0.17,983,3.8000000000000003,252,0.6000000000000001,0.0000,0.0000
2022,7,24,3,30,21.5,0,0,0,0,20.400000000000002,0,0,0,0,93.52,113.54,0.17,983,3.9000000000000004,273,0.6000000000000001,0.0000,0.0000
2022,7,24,4,30,21.3,0,0,0,0,20.3,0,0,0,0,93.92,104.21000000000001,0.17,983,3.9000000000000004,291,0.6000000000000001,0.0000,0.0000
2022,7,24,5,30,22,0,0,0,0,20.200000000000003,0,0,0,0,89.77,93.55,0.17,984,3.9000000000000004,304,0.8,0.0000,0.0000
2022,7,24,6,30,24.1,44,322,89,0,20.700000000000003,44,322,0,89,81.34,81.93,0.17,984,3.9000000000000004,310,0.9,0.0000,0.0000
2022,7,24,7,30,27.1,77,585,278,0,20.8,77,585,0,278,68.32000000000001,69.92,0.17,985,3.9000000000000004,303,1,14.2421,11.0301
2022,7,24,8,30,29.900000000000002,98,716,482,0,19.900000000000002,98,716,0,482,54.97,57.56,0.17,985,3.9000000000000004,285,1.2000000000000002,26.9348,21.0633
2022,7,24,9,30,31.8,112,791,670,0,19.5,112,791,0,670,48.11,45.1,0.17,984,3.9000000000000004,268,1.2000000000000002,39.3356,30.8838
2022,7,24,10,30,33.300000000000004,120,837,823,0,19.3,120,837,0,823,43.6,32.85,0.17,984,3.9000000000000004,255,1.1,49.6788,39.0786
2022,7,24,11,30,34.5,124,863,927,0,18.8,124,863,0,927,39.67,21.57,0.17,983,3.9000000000000004,247,1,56.7920,44.7151
2022,7,24,12,30,35.4,129,870,972,0,18.3,129,870,0,972,36.63,14.24,0.17,983,3.9000000000000004,240,0.9,59.8915,47.1717
2022,7,24,13,30,36,130,864,955,0,17.8,130,864,0,955,34.33,17.2,0.17,982,3.9000000000000004,230,0.8,58.7267,46.2488
2022,7,24,14,30,36.2,127,846,879,0,17.400000000000002,127,846,0,879,32.980000000000004,27.25,0.17,981,3.9000000000000004,218,0.8,53.5057,42.1111
2022,7,24,15,30,35.9,120,811,748,7,17,189,663,0,703,32.84,39.21,0.17,981,3.9000000000000004,208,0.8,41.9069,32.9377
2022,7,24,16,30,35,110,748,574,0,16.900000000000002,136,683,0,560,34.160000000000004,51.63,0.17,980,3.9000000000000004,201,0.9,32.1510,25.2001
2022,7,24,17,30,33.300000000000004,93,645,375,7,17.2,170,321,0,310,38.39,64.08,0.17,981,3.8000000000000003,197,0.9,16.6456,12.9660
2022,7,24,18,30,30.3,65,454,173,0,18.900000000000002,87,336,0,167,50.51,76.3,0.17,981,3.8000000000000003,195,0.7000000000000001,8.0792,6.1941
2022,7,24,19,30,27.400000000000002,16,83,19,0,21.5,16,83,14,19,70.45,87.92,0.17,981,3.8000000000000003,198,0.6000000000000001,0.0000,0.0000
2022,7,24,20,30,26,0,0,0,0,20.900000000000002,0,0,0,0,73.58,99.33,0.17,982,3.8000000000000003,203,0.7000000000000001,0.0000,0.0000
2022,7,24,21,30,25,0,0,0,0,20.400000000000002,0,0,0,0,75.85000000000001,109.39,0.17,982,3.7,208,0.8,0.0000,0.0000
2022,7,24,22,30,24.1,0,0,0,7,20.3,0,0,0,0,79.11,117.82000000000001,0.17,982,3.7,212,0.8,0.0000,0.0000
2022,7,24,23,30,23.5,0,0,0,7,20.3,0,0,0,0,82.2,123.83,0.17,982,3.8000000000000003,215,0.9,0.0000,0.0000
2022,7,25,0,30,22.900000000000002,0,0,0,0,20.400000000000002,0,0,0,0,85.95,126.60000000000001,0.17,982,3.8000000000000003,217,0.8,0.0000,0.0000
2022,7,25,1,30,22.400000000000002,0,0,0,7,20.6,0,0,0,0,89.47,125.62,0.17,982,3.9000000000000004,220,0.7000000000000001,0.0000,0.0000
2022,7,25,2,30,22,0,0,0,3,20.700000000000003,0,0,0,0,92.27,121.08,0.17,982,3.9000000000000004,225,0.6000000000000001,0.0000,0.0000
2022,7,25,3,30,22,0,0,0,0,20.8,0,0,0,0,92.7,113.71000000000001,0.17,982,4,229,0.7000000000000001,0.0000,0.0000
2022,7,25,4,30,22.200000000000003,0,0,0,0,20.900000000000002,0,0,0,0,92.51,104.36,0.17,982,4,232,0.7000000000000001,0.0000,0.0000
2022,7,25,5,30,22.6,0,0,0,0,21.1,0,0,0,0,91.51,93.68,0.17,982,4,233,0.8,0.0000,0.0000
2022,7,25,6,30,23.700000000000003,45,303,87,8,21.3,59,118,50,75,86.28,82.04,0.17,983,4,232,0.9,0.0000,0.0000
2022,7,25,7,30,26.1,80,572,275,0,21.6,80,572,0,275,76.51,70.03,0.17,983,4,241,0.8,14.0745,10.8988
2022,7,25,8,30,28.8,101,706,479,7,20.900000000000002,137,598,0,457,62.4,57.67,0.17,983,4,247,1,25.5230,19.9583
2022,7,25,9,30,30.6,118,777,665,8,19.700000000000003,171,630,0,615,52.28,45.21,0.17,983,4.1000000000000005,240,1,36.0949,28.3387
2022,7,25,10,30,31.700000000000003,131,816,816,0,18.900000000000002,227,578,14,712,46.79,32.96,0.17,983,4.1000000000000005,238,1,42.9705,33.8012
2022,7,25,11,30,32.5,140,836,917,8,18.5,334,396,0,702,43.5,21.72,0.17,983,4.2,239,1.1,43.0012,33.8567
2022,7,25,12,30,33.2,149,838,960,7,18.3,399,276,0,666,41.22,14.450000000000001,0.17,982,4.3,235,1.1,41.0315,32.3169
2022,7,25,13,30,33.6,151,829,942,7,18.2,365,341,29,690,40.14,17.38,0.17,982,4.3,228,1.2000000000000002,42.4251,33.4106
2022,7,25,14,30,33.6,145,812,866,7,18.2,384,267,0,621,40.13,27.38,0.17,981,4.4,221,1.3,37.7945,29.7455
2022,7,25,15,30,33.5,136,776,736,8,18.2,232,556,0,662,40.44,39.31,0.17,981,4.4,217,1.4000000000000001,39.4539,31.0093
2022,7,25,16,30,32.9,121,716,564,6,18.400000000000002,273,87,0,327,42.19,51.730000000000004,0.17,981,4.4,214,1.4000000000000001,18.7664,14.7087
2022,7,25,17,30,31.5,99,618,368,7,18.8,166,40,0,183,46.79,64.18,0.17,981,4.4,210,1.3,9.8193,7.6481
2022,7,25,18,30,29,66,438,169,7,20.200000000000003,112,50,0,124,58.9,76.41,0.17,981,4.3,205,0.9,5.9940,4.5945
2022,7,25,19,30,26.700000000000003,15,81,18,7,22,13,1,86,13,75.45,88.03,0.17,982,4.3,202,0.8,0.0000,0.0000
2022,7,25,20,30,25.700000000000003,0,0,0,7,21.700000000000003,0,0,0,0,78.51,99.47,0.17,982,4.2,200,0.9,0.0000,0.0000
2022,7,25,21,30,25,0,0,0,7,21.700000000000003,0,0,0,0,82.03,109.55,0.17,982,4.2,199,0.9,0.0000,0.0000
2022,7,25,22,30,24.400000000000002,0,0,0,7,22,0,0,0,0,86.3,118,0.17,982,4.3,199,0.8,0.0000,0.0000
2022,7,25,23,30,23.900000000000002,0,0,0,8,22.200000000000003,0,0,0,0,90.10000000000001,124.04,0.17,982,4.4,199,0.8,0.0000,0.0000
2022,7,26,0,30,23.5,0,0,0,8,22.200000000000003,0,0,0,0,92.65,126.82000000000001,0.17,982,4.4,201,0.8,0.0000,0.0000
2022,7,26,1,30,23.1,0,0,0,7,22.200000000000003,0,0,0,0,94.58,125.84,0.17,981,4.5,206,0.7000000000000001,0.0000,0.0000
2022,7,26,2,30,22.700000000000003,0,0,0,0,22.1,0,0,0,0,96.27,121.28,0.17,981,4.5,213,0.6000000000000001,0.0000,0.0000
2022,7,26,3,30,22.3,0,0,0,0,22,0,0,0,0,98.21000000000001,113.89,0.17,982,4.6000000000000005,220,0.5,0.0000,0.0000
2022,7,26,4,30,22,0,0,0,7,22,0,0,0,0,99.82000000000001,104.51,0.17,982,4.6000000000000005,222,0.4,0.0000,0.0000
2022,7,26,5,30,22.400000000000002,0,0,0,0,22,0,0,0,0,97.48,93.82000000000001,0.17,983,4.6000000000000005,217,0.6000000000000001,0.0000,0.0000
2022,7,26,6,30,24.400000000000002,43,315,86,0,22.3,43,315,0,86,88.17,82.16,0.17,984,4.5,220,1,0.0000,0.0000
2022,7,26,7,30,27.1,74,588,274,0,22.400000000000002,74,588,0,274,75.43,70.14,0.17,984,4.4,232,1.4000000000000001,14.0095,10.8469
2022,7,26,8,30,29.6,93,722,478,0,21.400000000000002,93,722,0,478,61.59,57.77,0.17,984,4.4,233,1.7000000000000002,26.6818,20.8634
2022,7,26,9,30,31.5,107,793,665,0,20.6,107,793,0,665,52.59,45.31,0.17,984,4.4,230,1.8,39.0178,30.6329
2022,7,26,10,30,32.800000000000004,120,832,817,0,20.1,206,643,0,745,47.29,33.08,0.17,984,4.4,232,1.7000000000000002,44.9528,35.3601
2022,7,26,11,30,33.9,126,854,919,3,19.700000000000003,322,375,0,670,43.39,21.87,0.17,983,4.5,232,1.6,41.0350,32.3083
2022,7,26,12,30,34.7,125,868,965,3,19.5,321,550,0,853,40.86,14.67,0.17,983,4.5,228,1.5,52.5453,41.3850
2022,7,26,13,30,35.2,120,872,951,0,19.200000000000003,163,806,0,931,39.1,17.56,0.17,982,4.5,221,1.4000000000000001,57.2353,45.0735
2022,7,26,14,30,35.4,112,860,875,0,18.900000000000002,150,799,0,859,38.01,27.51,0.17,982,4.5,215,1.4000000000000001,52.2704,41.1380
2022,7,26,15,30,35.2,105,830,746,0,18.6,224,585,0,676,37.61,39.42,0.17,981,4.4,211,1.3,40.2782,31.6566
2022,7,26,16,30,34.4,96,772,573,0,18.400000000000002,96,772,0,573,38.76,51.83,0.17,981,4.4,207,1.3,32.8712,25.7629
2022,7,26,17,30,32.9,82,674,374,0,18.3,130,450,0,325,42.12,64.29,0.17,981,4.3,202,1.2000000000000002,17.4249,13.5708
2022,7,26,18,30,30,58,489,172,0,19.6,58,489,0,172,53.83,76.53,0.17,981,4.3,194,0.8,8.3068,6.3659
2022,7,26,19,30,27.3,14,91,17,0,21.900000000000002,14,91,0,17,72.54,88.16,0.17,981,4.2,188,0.6000000000000001,0.0000,0.0000
2022,7,26,20,30,26,0,0,0,0,21,0,0,0,0,74.13,99.62,0.17,982,4.2,186,0.8,0.0000,0.0000
2022,7,26,21,30,25.200000000000003,0,0,0,0,20.3,0,0,0,0,74.52,109.72,0.17,982,4.1000000000000005,189,0.8,0.0000,0.0000
2022,7,26,22,30,24.400000000000002,0,0,0,0,20.200000000000003,0,0,0,0,77.51,118.19,0.17,982,4.1000000000000005,193,0.8,0.0000,0.0000
2022,7,26,23,30,23.700000000000003,0,0,0,0,20.3,0,0,0,0,81.43,124.25,0.17,982,4.2,197,0.8,0.0000,0.0000
2022,7,27,0,30,23.1,0,0,0,0,20.400000000000002,0,0,0,0,84.75,127.04,0.17,982,4.2,203,0.7000000000000001,0.0000,0.0000
2022,7,27,1,30,22.6,0,0,0,0,20.400000000000002,0,0,0,0,87.64,126.05,0.17,982,4.2,209,0.6000000000000001,0.0000,0.0000
2022,7,27,2,30,22.400000000000002,0,0,0,0,20.5,0,0,0,0,89.12,121.48,0.17,982,4.3,217,0.6000000000000001,0.0000,0.0000
2022,7,27,3,30,22.3,0,0,0,0,20.700000000000003,0,0,0,0,90.45,114.07000000000001,0.17,982,4.3,228,0.5,0.0000,0.0000
2022,7,27,4,30,22.1,0,0,0,0,20.8,0,0,0,0,92.44,104.67,0.17,983,4.3,237,0.5,0.0000,0.0000
2022,7,27,5,30,22.6,0,0,0,0,20.900000000000002,0,0,0,0,90.04,93.95,0.17,983,4.2,244,0.7000000000000001,0.0000,0.0000
2022,7,27,6,30,24.400000000000002,44,291,83,0,20.900000000000002,44,291,0,83,81.07000000000001,82.28,0.17,984,4.2,256,1,0.0000,0.0000
2022,7,27,7,30,27.3,80,562,270,0,21.3,80,562,0,270,69.74,70.25,0.17,984,4.2,273,1.2000000000000002,13.7913,10.6765
2022,7,27,8,30,30.1,103,700,475,8,21,174,488,0,433,58.370000000000005,57.88,0.17,984,4.1000000000000005,275,1.4000000000000001,24.1559,18.8873
2022,7,27,9,30,32.1,120,774,663,8,20.1,272,324,0,499,49.26,45.42,0.17,983,4,263,1.4000000000000001,29.2685,22.9781
2022,7,27,10,30,33.6,133,815,815,8,19.400000000000002,301,437,0,667,43.300000000000004,33.2,0.17,983,4,257,1.4000000000000001,40.2380,31.6510
2022,7,27,11,30,34.800000000000004,137,844,919,7,18.8,246,578,0,782,38.92,22.03,0.17,983,3.9000000000000004,253,1.4000000000000001,47.8870,37.7028
2022,7,27,12,30,35.7,139,856,966,7,18.3,285,552,0,818,35.96,14.89,0.17,982,3.9000000000000004,246,1.3,50.3823,39.6810
2022,7,27,13,30,36.2,138,854,951,0,17.900000000000002,266,632,0,868,34.18,17.75,0.17,981,3.9000000000000004,238,1.3,53.3545,42.0169
2022,7,27,14,30,36.2,129,842,875,0,17.7,129,842,0,875,33.61,27.650000000000002,0.17,980,3.9000000000000004,230,1.4000000000000001,53.2342,41.8960
2022,7,27,15,30,35.9,119,812,745,0,17.5,119,812,0,745,33.72,39.54,0.17,980,3.8000000000000003,223,1.4000000000000001,44.3772,34.8775
2022,7,27,16,30,35,107,754,572,0,17.3,133,690,0,558,35.02,51.94,0.17,979,3.8000000000000003,215,1.4000000000000001,31.9966,25.0766
2022,7,27,17,30,33.300000000000004,89,652,371,0,17.5,89,652,0,371,39.08,64.4,0.17,979,3.8000000000000003,206,1.2000000000000002,19.8755,15.4780
2022,7,27,18,30,30.400000000000002,63,458,169,0,19.400000000000002,63,458,0,169,51.910000000000004,76.65,0.17,980,3.8000000000000003,197,0.9,8.1548,6.2480
2022,7,27,19,30,27.8,14,71,16,0,21.5,14,71,0,16,68.47,88.28,0.17,980,3.8000000000000003,192,0.7000000000000001,0.0000,0.0000
2022,7,27,20,30,26.6,0,0,0,7,21,0,0,0,0,71.59,99.77,0.17,981,3.9000000000000004,192,0.9,0.0000,0.0000
2022,7,27,21,30,25.8,0,0,0,0,21,0,0,0,0,74.69,109.89,0.17,981,3.9000000000000004,193,0.9,0.0000,0.0000
2022,7,27,22,30,25.200000000000003,0,0,0,0,21.200000000000003,0,0,0,0,78.52,118.39,0.17,982,3.9000000000000004,195,0.9,0.0000,0.0000
2022,7,27,23,30,24.6,0,0,0,0,21.400000000000002,0,0,0,0,82.23,124.47,0.17,982,3.9000000000000004,199,0.9,0.0000,0.0000
2022,7,28,0,30,24.1,0,0,0,0,21.5,0,0,0,0,85.31,127.27,0.17,982,3.9000000000000004,205,0.8,0.0000,0.0000
2022,7,28,1,30,23.6,0,0,0,0,21.6,0,0,0,0,88.33,126.28,0.17,981,3.9000000000000004,211,0.7000000000000001,0.0000,0.0000
2022,7,28,2,30,23.1,0,0,0,0,21.6,0,0,0,0,91.08,121.68,0.17,981,3.9000000000000004,219,0.7000000000000001,0.0000,0.0000
2022,7,28,3,30,22.700000000000003,0,0,0,0,21.5,0,0,0,0,93.03,114.25,0.17,981,3.9000000000000004,224,0.7000000000000001,0.0000,0.0000
2022,7,28,4,30,22.3,0,0,0,0,21.5,0,0,0,0,95.23,104.82000000000001,0.17,981,3.8000000000000003,227,0.7000000000000001,0.0000,0.0000
2022,7,28,5,30,22.8,0,0,0,0,21.6,0,0,0,0,92.71000000000001,94.09,0.17,981,3.8000000000000003,231,1,0.0000,0.0000
2022,7,28,6,30,24.8,41,314,83,0,21.900000000000002,41,314,0,83,83.73,82.4,0.17,981,3.8000000000000003,244,1.6,0.0000,0.0000
2022,7,28,7,30,27.6,74,594,274,0,22.3,88,532,14,267,72.88,70.36,0.17,982,3.8000000000000003,259,1.9000000000000001,13.6245,10.5459
2022,7,28,8,30,30.3,93,730,480,0,21.8,93,730,0,480,60.53,57.980000000000004,0.17,982,3.8000000000000003,265,2,26.7636,20.9253
2022,7,28,9,30,32.300000000000004,105,805,669,0,20.900000000000002,105,805,0,669,51.13,45.53,0.17,982,3.8000000000000003,265,1.9000000000000001,39.2268,30.7955
2022,7,28,10,30,33.9,113,848,822,0,20.3,113,848,0,822,44.89,33.32,0.17,982,3.9000000000000004,260,1.7000000000000002,49.5784,38.9975
2022,7,28,11,30,35.1,118,872,925,7,19.700000000000003,175,568,14,701,40.51,22.19,0.17,981,4,255,1.5,42.9200,33.7918
2022,7,28,12,30,35.9,127,870,967,8,19.200000000000003,368,346,0,702,37.7,15.120000000000001,0.17,980,4.1000000000000005,251,1.4000000000000001,43.2312,34.0486
2022,7,28,13,30,36.300000000000004,136,851,946,0,18.900000000000002,242,650,14,860,36.18,17.95,0.17,980,4.2,247,1.3,52.8545,41.6228
2022,7,28,14,30,36.300000000000004,134,829,867,3,18.7,339,232,0,544,35.660000000000004,27.79,0.17,979,4.3,240,1.2000000000000002,33.0902,26.0422
2022,7,28,15,30,35.9,123,798,737,7,18.5,263,194,0,412,36.1,39.660000000000004,0.17,979,4.3,233,1.2000000000000002,24.5347,19.2823
2022,7,28,16,30,34.800000000000004,108,743,565,0,18.400000000000002,123,701,0,554,37.980000000000004,52.06,0.17,979,4.3,227,1.3,31.7519,24.8838
2022,7,28,17,30,33.2,94,631,365,0,18.400000000000002,94,631,14,365,41.61,64.52,0.17,979,4.3,221,1.2000000000000002,19.5371,15.2131
2022,7,28,18,30,30.5,65,434,164,0,19.8,65,434,0,164,52.84,76.77,0.17,980,4.2,213,0.8,7.9067,6.0566
2022,7,28,19,30,27.900000000000002,13,61,15,0,22,13,61,0,15,70.32000000000001,88.41,0.17,980,4.2,208,0.7000000000000001,0.0000,0.0000
2022,7,28,20,30,26.700000000000003,0,0,0,0,21.3,0,0,0,0,72.31,99.92,0.17,981,4,208,0.8,0.0000,0.0000
2022,7,28,21,30,25.700000000000003,0,0,0,0,20.900000000000002,0,0,0,0,74.61,110.07000000000001,0.17,981,4,212,0.8,0.0000,0.0000
2022,7,28,22,30,24.8,0,0,0,0,20.8,0,0,0,0,78.42,118.59,0.17,981,3.9000000000000004,217,0.8,0.0000,0.0000
2022,7,28,23,30,24.200000000000003,0,0,0,0,20.8,0,0,0,0,81.29,124.69,0.17,981,3.9000000000000004,222,0.8,0.0000,0.0000
2022,7,29,0,30,23.6,0,0,0,0,20.700000000000003,0,0,0,0,84.01,127.51,0.17,981,4,227,0.8,0.0000,0.0000
2022,7,29,1,30,23.1,0,0,0,0,20.700000000000003,0,0,14,0,86.3,126.51,0.17,981,4,233,0.8,0.0000,0.0000
2022,7,29,2,30,22.700000000000003,0,0,0,0,20.700000000000003,0,0,0,0,88.26,121.89,0.17,981,4.1000000000000005,238,0.8,0.0000,0.0000
2022,7,29,3,30,22.3,0,0,0,0,20.700000000000003,0,0,0,0,90.49,114.43,0.17,981,4.2,243,0.8,0.0000,0.0000
2022,7,29,4,30,22,0,0,0,0,20.700000000000003,0,0,0,0,92.47,104.98,0.17,981,4.2,246,0.8,0.0000,0.0000
2022,7,29,5,30,22.3,0,0,0,0,20.8,0,0,0,0,91.39,94.23,0.17,981,4.1000000000000005,248,1.1,0.0000,0.0000
2022,7,29,6,30,24.200000000000003,42,297,81,0,21.1,42,297,0,81,82.73,82.53,0.17,982,4.1000000000000005,253,1.4000000000000001,0.0000,0.0000
2022,7,29,7,30,27.3,76,579,270,0,21.400000000000002,76,579,0,270,70.38,70.47,0.17,982,4,262,1.7000000000000002,13.7639,10.6523
2022,7,29,8,30,30.3,96,717,475,0,20.400000000000002,96,717,0,475,55.47,58.09,0.17,982,4,264,1.8,26.4693,20.6941
2022,7,29,9,30,32.5,111,790,663,0,19.3,111,790,0,663,45.78,45.63,0.17,982,4,257,1.7000000000000002,38.8633,30.5094
2022,7,29,10,30,34.1,122,832,816,0,19,122,832,0,816,40.980000000000004,33.45,0.17,982,4.1000000000000005,246,1.6,49.2054,38.7035
2022,7,29,11,30,35.300000000000004,126,859,920,0,18.8,126,859,0,920,37.84,22.36,0.17,981,4.1000000000000005,236,1.5,56.3190,44.3406
2022,7,29,12,30,36.2,133,861,963,0,18.6,184,777,0,933,35.54,15.35,0.17,981,4.1000000000000005,230,1.5,57.4483,45.2454
2022,7,29,13,30,36.7,141,844,943,3,18.3,322,475,0,773,34,18.16,0.17,980,4.2,230,1.6,47.4997,37.4056
2022,7,29,14,30,36.7,138,823,865,0,18.1,211,580,0,723,33.63,27.94,0.17,979,4.3,235,1.6,43.9695,34.6038
2022,7,29,15,30,36.2,133,778,731,0,18.1,157,722,0,712,34.5,39.78,0.17,979,4.4,243,1.5,42.3880,33.3129
2022,7,29,16,30,35.2,125,701,555,8,18.2,166,86,0,219,36.77,52.18,0.17,979,4.5,250,1.5,12.5456,9.8316
2022,7,29,17,30,33.4,108,576,355,0,18.6,131,510,14,349,41.67,64.64,0.17,979,4.6000000000000005,253,1.2000000000000002,18.6644,14.5321
2022,7,29,18,30,30.8,74,361,156,7,20.5,106,171,14,145,54.39,76.9,0.17,980,4.6000000000000005,250,0.7000000000000001,6.9844,5.3488
2022,7,29,19,30,28.8,12,37,13,7,22.8,10,0,71,10,70.02,88.54,0.17,981,4.7,244,0.5,0.0000,0.0000
2022,7,29,20,30,27.700000000000003,0,0,0,7,22.900000000000002,0,0,0,0,75.29,100.08,0.17,981,4.7,239,0.5,0.0000,0.0000
2022,7,29,21,30,26.900000000000002,0,0,0,6,23.1,0,0,0,0,79.79,110.26,0.17,982,4.7,231,0.5,0.0000,0.0000
2022,7,29,22,30,26,0,0,0,7,23.200000000000003,0,0,0,0,84.81,118.8,0.17,982,4.7,220,0.4,0.0000,0.0000
2022,7,29,23,30,25.3,0,0,0,8,23.200000000000003,0,0,0,0,88.23,124.92,0.17,982,4.800000000000001,214,0.4,0.0000,0.0000
2022,7,30,0,30,24.700000000000003,0,0,0,7,23.200000000000003,0,0,0,0,91.21000000000001,127.74000000000001,0.17,982,4.9,216,0.4,0.0000,0.0000
2022,7,30,1,30,24.200000000000003,0,0,0,9,23.3,0,0,0,0,94.67,126.74000000000001,0.17,982,4.9,226,0.4,0.0000,0.0000
2022,7,30,2,30,23.700000000000003,0,0,0,9,23.400000000000002,0,0,0,0,98.17,122.10000000000001,0.17,982,4.9,238,0.4,0.0000,0.0000
2022,7,30,3,30,23.400000000000002,0,0,0,6,23.3,0,0,0,0,99.56,114.62,0.17,983,5,247,0.4,0.0000,0.0000
2022,7,30,4,30,23.200000000000003,0,0,0,6,23.200000000000003,0,0,0,0,100,105.14,0.17,983,4.9,249,0.5,0.0000,0.0000
2022,7,30,5,30,23.3,0,0,0,6,23.3,0,0,0,0,99.8,94.37,0.17,983,4.9,249,0.7000000000000001,0.0000,0.0000
2022,7,30,6,30,24.5,45,223,74,7,23.6,51,9,43,52,94.97,82.65,0.17,984,4.9,257,0.9,0.0000,0.0000
2022,7,30,7,30,26.700000000000003,91,496,256,7,24.3,140,86,0,169,86.71000000000001,70.59,0.17,984,4.800000000000001,277,0.8,8.6058,6.6592
2022,7,30,8,30,29.200000000000003,119,644,458,8,23.900000000000002,222,289,0,374,72.98,58.2,0.17,984,4.9,282,0.7000000000000001,20.8288,16.2833
2022,7,30,9,30,31.1,134,734,646,7,22.3,239,498,0,587,59.56,45.74,0.17,984,4.9,265,0.7000000000000001,34.3969,27.0025
2022,7,30,10,30,32.300000000000004,142,788,799,0,21.6,142,788,0,799,53.42,33.57,0.17,984,4.9,247,0.8,48.1701,37.8887
2022,7,30,11,30,33,149,815,902,0,21.400000000000002,149,815,0,902,50.68,22.52,0.17,984,4.9,238,0.8,55.2081,43.4656
2022,7,30,12,30,33.300000000000004,151,826,947,0,21.400000000000002,151,826,0,947,49.730000000000004,15.58,0.17,984,5,235,0.9,58.3014,45.9170
2022,7,30,13,30,33.4,149,823,930,7,21.400000000000002,395,174,0,560,49.43,18.37,0.17,983,5,234,1,34.4054,27.0937
2022,7,30,14,30,33.300000000000004,145,804,854,9,21.400000000000002,218,2,0,220,49.88,28.1,0.17,983,5.1000000000000005,236,1,13.3765,10.5271
2022,7,30,15,30,32.800000000000004,137,765,724,9,21.5,47,0,0,47,51.39,39.92,0.17,982,5.1000000000000005,240,0.9,2.7972,2.1983
2022,7,30,16,30,32.1,123,700,551,9,21.5,22,0,0,22,53.620000000000005,52.300000000000004,0.17,982,5.1000000000000005,241,0.8,1.2597,0.9871
2022,7,30,17,30,31,101,594,354,9,21.700000000000003,36,0,0,36,57.88,64.76,0.17,983,5,234,0.7000000000000001,1.9236,1.4976
2022,7,30,18,30,29,67,401,157,6,22.8,30,0,0,30,69.25,77.03,0.17,983,4.9,226,0.6000000000000001,1.4438,1.1054
